0.5000 	0.0000 	0.7500 	0.0000 	2
0.5000 	0.0000 	0.7500 	0.2500 	2
0.5000 	0.0000 	0.7500 	0.5000 	2
0.5000 	0.0000 	0.7500 	0.7500 	2
0.5000 	0.0000 	0.7500 	1.0000 	2
0.5000 	0.0000 	1.0000 	0.0000 	2
0.5000 	0.0000 	1.0000 	0.2500 	2
0.5000 	0.0000 	1.0000 	0.5000 	2
0.5000 	0.0000 	1.0000 	0.7500 	2
0.5000 	0.0000 	1.0000 	1.0000 	2
0.5000 	0.2500 	0.0000 	0.0000 	3
0.5000 	0.2500 	0.0000 	0.2500 	3
0.5000 	0.2500 	0.0000 	0.5000 	3
0.5000 	0.2500 	0.0000 	0.7500 	3
0.5000 	0.2500 	0.0000 	1.0000 	3
0.5000 	0.2500 	0.2500 	0.0000 	3
0.5000 	0.2500 	0.2500 	0.2500 	3
0.5000 	0.2500 	0.2500 	0.5000 	1
0.5000 	0.2500 	0.2500 	0.7500 	2
0.5000 	0.2500 	0.2500 	1.0000 	2
0.5000 	0.2500 	0.5000 	0.0000 	3
0.5000 	0.2500 	0.5000 	0.2500 	1
0.5000 	0.2500 	0.5000 	0.5000 	2
0.5000 	0.2500 	0.5000 	0.7500 	2
0.5000 	0.2500 	0.5000 	1.0000 	2
0.5000 	0.2500 	0.7500 	0.0000 	3
0.5000 	0.2500 	0.7500 	0.2500 	2
0.5000 	0.2500 	0.7500 	0.5000 	2
0.5000 	0.2500 	0.7500 	0.7500 	2
0.5000 	0.2500 	0.7500 	1.0000 	2
0.5000 	0.2500 	1.0000 	0.0000 	3
0.5000 	0.2500 	1.0000 	0.2500 	2
0.5000 	0.2500 	1.0000 	0.5000 	2
0.5000 	0.2500 	1.0000 	0.7500 	2
0.5000 	0.2500 	1.0000 	1.0000 	2
0.5000 	0.5000 	0.0000 	0.0000 	3
0.5000 	0.5000 	0.0000 	0.2500 	3
0.5000 	0.5000 	0.0000 	0.5000 	3
0.5000 	0.5000 	0.0000 	0.7500 	3
0.5000 	0.5000 	0.0000 	1.0000 	3
0.5000 	0.5000 	0.2500 	0.0000 	3
0.5000 	0.5000 	0.2500 	0.2500 	3
0.5000 	0.5000 	0.2500 	0.5000 	3
0.5000 	0.5000 	0.2500 	0.7500 	3
0.5000 	0.5000 	0.2500 	1.0000 	2
0.5000 	0.5000 	0.5000 	0.0000 	3
0.5000 	0.5000 	0.5000 	0.2500 	3
0.5000 	0.5000 	0.5000 	0.5000 	1
0.5000 	0.5000 	0.5000 	0.7500 	2
0.5000 	0.5000 	0.5000 	1.0000 	2
0.5000 	0.5000 	0.7500 	0.0000 	3
0.5000 	0.5000 	0.7500 	0.2500 	3
0.5000 	0.5000 	0.7500 	0.5000 	2
0.5000 	0.5000 	0.7500 	0.7500 	2
0.5000 	0.5000 	0.7500 	1.0000 	2
0.5000 	0.5000 	1.0000 	0.0000 	3
0.5000 	0.5000 	1.0000 	0.2500 	2
0.5000 	0.5000 	1.0000 	0.5000 	2
0.5000 	0.5000 	1.0000 	0.7500 	2
0.5000 	0.5000 	1.0000 	1.0000 	2
0.5000 	0.7500 	0.0000 	0.0000 	3
0.5000 	0.7500 	0.0000 	0.2500 	3
0.5000 	0.7500 	0.0000 	0.5000 	3
0.5000 	0.7500 	0.0000 	0.7500 	3
0.5000 	0.7500 	0.0000 	1.0000 	3
0.5000 	0.7500 	0.2500 	0.0000 	3
0.5000 	0.7500 	0.2500 	0.2500 	3
0.5000 	0.7500 	0.2500 	0.5000 	3
0.5000 	0.7500 	0.2500 	0.7500 	3
0.5000 	0.7500 	0.2500 	1.0000 	3
0.5000 	0.7500 	0.5000 	0.0000 	3
0.5000 	0.7500 	0.5000 	0.2500 	3
0.5000 	0.7500 	0.5000 	0.5000 	3
0.5000 	0.7500 	0.5000 	0.7500 	1
0.5000 	0.7500 	0.5000 	1.0000 	2
0.5000 	0.7500 	0.7500 	0.0000 	3
0.5000 	0.7500 	0.7500 	0.2500 	3
0.5000 	0.7500 	0.7500 	0.5000 	1
0.5000 	0.7500 	0.7500 	0.7500 	2
0.5000 	0.7500 	0.7500 	1.0000 	2
0.5000 	0.7500 	1.0000 	0.0000 	3
0.5000 	0.7500 	1.0000 	0.2500 	3
0.5000 	0.7500 	1.0000 	0.5000 	2
0.5000 	0.7500 	1.0000 	0.7500 	2
0.5000 	0.7500 	1.0000 	1.0000 	2
0.5000 	1.0000 	0.0000 	0.0000 	3
0.5000 	1.0000 	0.0000 	0.2500 	3
0.5000 	1.0000 	0.0000 	0.5000 	3
0.5000 	1.0000 	0.0000 	0.7500 	3
0.5000 	1.0000 	0.0000 	1.0000 	3
0.5000 	1.0000 	0.2500 	0.0000 	3
0.5000 	1.0000 	0.2500 	0.2500 	3
0.5000 	1.0000 	0.2500 	0.5000 	3
0.5000 	1.0000 	0.2500 	0.7500 	3
0.5000 	1.0000 	0.2500 	1.0000 	3
0.5000 	1.0000 	0.5000 	0.0000 	3
0.5000 	1.0000 	0.5000 	0.2500 	3
0.5000 	1.0000 	0.5000 	0.5000 	3
0.5000 	1.0000 	0.5000 	0.7500 	3
0.5000 	1.0000 	0.5000 	1.0000 	1
0.5000 	1.0000 	0.7500 	0.0000 	3
0.5000 	1.0000 	0.7500 	0.2500 	3
0.5000 	1.0000 	0.7500 	0.5000 	3
0.5000 	1.0000 	0.7500 	0.7500 	2
0.5000 	1.0000 	0.7500 	1.0000 	2
0.5000 	1.0000 	1.0000 	0.0000 	3
0.5000 	1.0000 	1.0000 	0.2500 	3
0.5000 	1.0000 	1.0000 	0.5000 	1
0.5000 	1.0000 	1.0000 	0.7500 	2
0.5000 	1.0000 	1.0000 	1.0000 	2
0.7500 	0.0000 	0.0000 	0.0000 	3
0.7500 	0.0000 	0.0000 	0.2500 	3
0.7500 	0.0000 	0.0000 	0.5000 	3
0.7500 	0.0000 	0.0000 	0.7500 	1
0.7500 	0.0000 	0.0000 	1.0000 	2
0.7500 	0.0000 	0.2500 	0.0000 	3
0.7500 	0.0000 	0.2500 	0.2500 	1
0.7500 	0.0000 	0.2500 	0.5000 	2
0.7500 	0.0000 	0.2500 	0.7500 	2
0.7500 	0.0000 	0.2500 	1.0000 	2
0.7500 	0.0000 	0.5000 	0.0000 	3
0.7500 	0.0000 	0.5000 	0.2500 	2
0.7500 	0.0000 	0.5000 	0.5000 	2
0.7500 	0.0000 	0.5000 	0.7500 	2
0.7500 	0.0000 	0.5000 	1.0000 	2
0.7500 	0.0000 	0.7500 	0.0000 	1
0.7500 	0.0000 	0.7500 	0.2500 	2
0.7500 	0.0000 	0.7500 	0.5000 	2
0.7500 	0.0000 	0.7500 	0.7500 	2
0.7500 	0.0000 	0.7500 	1.0000 	2
0.7500 	0.0000 	1.0000 	0.0000 	2
0.7500 	0.0000 	1.0000 	0.2500 	2
0.7500 	0.0000 	1.0000 	0.5000 	2
0.7500 	0.0000 	1.0000 	0.7500 	2
0.7500 	0.0000 	1.0000 	1.0000 	2
0.7500 	0.2500 	0.0000 	0.0000 	3
0.7500 	0.2500 	0.0000 	0.2500 	3
0.7500 	0.2500 	0.0000 	0.5000 	3
0.7500 	0.2500 	0.0000 	0.7500 	3
0.7500 	0.2500 	0.0000 	1.0000 	3
0.7500 	0.2500 	0.2500 	0.0000 	3
0.7500 	0.2500 	0.2500 	0.2500 	3
0.7500 	0.2500 	0.2500 	0.5000 	3
0.7500 	0.2500 	0.2500 	0.7500 	1
0.7500 	0.2500 	0.2500 	1.0000 	2
0.7500 	0.2500 	0.5000 	0.0000 	3
0.7500 	0.2500 	0.5000 	0.2500 	3
0.7500 	0.2500 	0.5000 	0.5000 	2
0.7500 	0.2500 	0.5000 	0.7500 	2
0.7500 	0.2500 	0.5000 	1.0000 	2
0.7500 	0.2500 	0.7500 	0.0000 	3
0.7500 	0.2500 	0.7500 	0.2500 	1
0.7500 	0.2500 	0.7500 	0.5000 	2
0.7500 	0.2500 	0.7500 	0.7500 	2
0.7500 	0.2500 	0.7500 	1.0000 	2
0.7500 	0.2500 	1.0000 	0.0000 	3
0.7500 	0.2500 	1.0000 	0.2500 	2
0.7500 	0.2500 	1.0000 	0.5000 	2
0.7500 	0.2500 	1.0000 	0.7500 	2
0.7500 	0.2500 	1.0000 	1.0000 	2
0.7500 	0.5000 	0.0000 	0.0000 	3
0.7500 	0.5000 	0.0000 	0.2500 	3
0.7500 	0.5000 	0.0000 	0.5000 	3
0.7500 	0.5000 	0.0000 	0.7500 	3
0.7500 	0.5000 	0.0000 	1.0000 	3
0.7500 	0.5000 	0.2500 	0.0000 	3
0.7500 	0.5000 	0.2500 	0.2500 	3
0.7500 	0.5000 	0.2500 	0.5000 	3
0.7500 	0.5000 	0.2500 	0.7500 	3
0.7500 	0.5000 	0.2500 	1.0000 	3
0.7500 	0.5000 	0.5000 	0.0000 	3
0.7500 	0.5000 	0.5000 	0.2500 	3
0.7500 	0.5000 	0.5000 	0.5000 	3
0.7500 	0.5000 	0.5000 	0.7500 	1
0.7500 	0.5000 	0.5000 	1.0000 	2
0.7500 	0.5000 	0.7500 	0.0000 	3
0.7500 	0.5000 	0.7500 	0.2500 	3
0.7500 	0.5000 	0.7500 	0.5000 	1
0.7500 	0.5000 	0.7500 	0.7500 	2
0.7500 	0.5000 	0.7500 	1.0000 	2
0.7500 	0.5000 	1.0000 	0.0000 	3
0.7500 	0.5000 	1.0000 	0.2500 	3
0.7500 	0.5000 	1.0000 	0.5000 	2
0.7500 	0.5000 	1.0000 	0.7500 	2
0.7500 	0.5000 	1.0000 	1.0000 	2
0.7500 	0.7500 	0.0000 	0.0000 	3
0.7500 	0.7500 	0.0000 	0.2500 	3
0.7500 	0.7500 	0.0000 	0.5000 	3
0.7500 	0.7500 	0.0000 	0.7500 	3
0.7500 	0.7500 	0.0000 	1.0000 	3
0.7500 	0.7500 	0.2500 	0.0000 	3
0.7500 	0.7500 	0.2500 	0.2500 	3
0.7500 	0.7500 	0.2500 	0.5000 	3
0.7500 	0.7500 	0.2500 	0.7500 	3
0.7500 	0.7500 	0.2500 	1.0000 	3
0.7500 	0.7500 	0.5000 	0.0000 	3
0.7500 	0.7500 	0.5000 	0.2500 	3
0.7500 	0.7500 	0.5000 	0.5000 	3
0.7500 	0.7500 	0.5000 	0.7500 	3
0.7500 	0.7500 	0.5000 	1.0000 	3
0.7500 	0.7500 	0.7500 	0.0000 	3
0.7500 	0.7500 	0.7500 	0.2500 	3
0.7500 	0.7500 	0.7500 	0.5000 	3
0.7500 	0.7500 	0.7500 	0.7500 	1
0.7500 	0.7500 	0.7500 	1.0000 	2
0.7500 	0.7500 	1.0000 	0.0000 	3
0.7500 	0.7500 	1.0000 	0.2500 	3
0.7500 	0.7500 	1.0000 	0.5000 	3
0.7500 	0.7500 	1.0000 	0.7500 	2
0.7500 	0.7500 	1.0000 	1.0000 	2
0.7500 	1.0000 	0.0000 	0.0000 	3
0.7500 	1.0000 	0.0000 	0.2500 	3
0.7500 	1.0000 	0.0000 	0.5000 	3
0.7500 	1.0000 	0.0000 	0.7500 	3
0.7500 	1.0000 	0.0000 	1.0000 	3
0.7500 	1.0000 	0.2500 	0.0000 	3
0.7500 	1.0000 	0.2500 	0.2500 	3
0.7500 	1.0000 	0.2500 	0.5000 	3
0.7500 	1.0000 	0.2500 	0.7500 	3
0.7500 	1.0000 	0.2500 	1.0000 	3
0.7500 	1.0000 	0.5000 	0.0000 	3
0.7500 	1.0000 	0.5000 	0.2500 	3
0.7500 	1.0000 	0.5000 	0.5000 	3
0.7500 	1.0000 	0.5000 	0.7500 	3
0.7500 	1.0000 	0.5000 	1.0000 	3
0.7500 	1.0000 	0.7500 	0.0000 	3
0.7500 	1.0000 	0.7500 	0.2500 	3
0.7500 	1.0000 	0.7500 	0.5000 	3
0.7500 	1.0000 	0.7500 	0.7500 	3
0.7500 	1.0000 	0.7500 	1.0000 	1
0.7500 	1.0000 	1.0000 	0.0000 	3
0.7500 	1.0000 	1.0000 	0.2500 	3
0.7500 	1.0000 	1.0000 	0.5000 	3
0.7500 	1.0000 	1.0000 	0.7500 	1
0.7500 	1.0000 	1.0000 	1.0000 	2
1.0000 	0.0000 	0.0000 	0.0000 	3
1.0000 	0.0000 	0.0000 	0.2500 	3
1.0000 	0.0000 	0.0000 	0.5000 	3
1.0000 	0.0000 	0.0000 	0.7500 	3
1.0000 	0.0000 	0.0000 	1.0000 	1
1.0000 	0.0000 	0.2500 	0.0000 	3
1.0000 	0.0000 	0.2500 	0.2500 	3
1.0000 	0.0000 	0.2500 	0.5000 	2
1.0000 	0.0000 	0.2500 	0.7500 	2
1.0000 	0.0000 	0.2500 	1.0000 	2
1.0000 	0.0000 	0.5000 	0.0000 	3
1.0000 	0.0000 	0.5000 	0.2500 	2
1.0000 	0.0000 	0.5000 	0.5000 	2
1.0000 	0.0000 	0.5000 	0.7500 	2
1.0000 	0.0000 	0.5000 	1.0000 	2
1.0000 	0.0000 	0.7500 	0.0000 	3
1.0000 	0.0000 	0.7500 	0.2500 	2
1.0000 	0.0000 	0.7500 	0.5000 	2
1.0000 	0.0000 	0.7500 	0.7500 	2
1.0000 	0.0000 	0.7500 	1.0000 	2
1.0000 	0.0000 	1.0000 	0.0000 	1
1.0000 	0.0000 	1.0000 	0.2500 	2
1.0000 	0.0000 	1.0000 	0.5000 	2
1.0000 	0.0000 	1.0000 	0.7500 	2
1.0000 	0.0000 	1.0000 	1.0000 	2
1.0000 	0.2500 	0.0000 	0.0000 	3
1.0000 	0.2500 	0.0000 	0.2500 	3
1.0000 	0.2500 	0.0000 	0.5000 	3
1.0000 	0.2500 	0.0000 	0.7500 	3
1.0000 	0.2500 	0.0000 	1.0000 	3
1.0000 	0.2500 	0.2500 	0.0000 	3
1.0000 	0.2500 	0.2500 	0.2500 	3
1.0000 	0.2500 	0.2500 	0.5000 	3
1.0000 	0.2500 	0.2500 	0.7500 	3
1.0000 	0.2500 	0.2500 	1.0000 	1
1.0000 	0.2500 	0.5000 	0.0000 	3
1.0000 	0.2500 	0.5000 	0.2500 	3
1.0000 	0.2500 	0.5000 	0.5000 	3
