-0.11256276 	0.03117578 	-0.64743754 	0.25383872 	-0.38548900 	-1.47596716 	0.16059350 	1 
0.06271307 	0.16134835 	-0.22000422 	0.16581522 	-0.12338623 	-1.17534673 	0.06292940 	1 
-0.13318345 	-0.16025446 	0.45711787 	-0.54288684 	0.31345171 	-0.59738399 	-0.74076475 	1 
0.02490848 	-0.09899678 	1.25273633 	-0.55191490 	0.40611430 	-1.70143249 	-0.65123933 	1 
0.18300041 	0.16134835 	0.62216638 	0.07553470 	0.42464682 	-1.13145082 	-0.37859372 	1 
-0.94082701 	-0.83408893 	-1.34571970 	-1.05974281 	-0.59993671 	-1.46200028 	-1.80896583 	1 
-1.17796490 	-1.30117873 	-0.11420390 	-1.40055176 	-1.08178220 	-0.66522311 	-1.62991498 	1 
-1.24326374 	-1.47729455 	0.55022216 	-1.63979513 	-1.00500462 	-0.95187667 	-1.43458678 	1 
-0.85490748 	-1.04849080 	0.90147924 	-1.24707488 	-0.57346168 	-0.31937659 	-1.63398432 	1 
-0.55934431 	-0.55077216 	-0.12689993 	-0.52708775 	-0.49933161 	0.30381223 	-0.65123933 	1 
-0.71056267 	-0.75751683 	0.02545254 	-0.82727047 	-0.61582173 	-1.67881945 	-1.27384795 	1 
-0.67619486 	-0.81111730 	0.71527067 	-1.10488307 	-0.36960398 	-0.89667424 	-1.62991498 	1 
-0.17442482 	-0.14494004 	0.06777267 	0.00331029 	-0.18163129 	-1.58770219 	-0.52508986 	1 
-0.28783860 	-0.20619772 	-0.35966065 	-0.04408699 	-0.26635138 	-0.98646132 	-0.56171390 	1 
-0.16411448 	-0.12962562 	0.06777267 	-0.13436750 	-0.27958889 	-1.48727368 	-0.21988956 	1 
-0.72774658 	-0.61968705 	-1.06640684 	-0.48871853 	-0.99706211 	-0.11120359 	-0.69396737 	1 
0.95627616 	1.08787074 	-0.15652403 	1.26949454 	0.80059220 	0.24993999 	1.32645867 	2 
0.68477045 	0.85049723 	-0.36812468 	0.83389105 	0.59673449 	0.64832857 	0.95411430 	2 
0.82911526 	0.89644049 	0.22435715 	0.78875079 	0.88795979 	0.55787641 	0.77913279 	2 
1.46491976 	1.30227261 	1.57013731 	1.18598506 	1.77752068 	-0.50826200 	1.36511738 	2 
0.67789689 	0.72798188 	0.32169345 	0.87677429 	0.60202950 	0.20205354 	0.88086622 	2 
0.66071298 	0.81221119 	-0.30464448 	0.67364313 	0.47494937 	0.81127549 	0.78727146 	2 
0.84973594 	1.03427027 	-0.46969299 	0.98285390 	0.38228678 	0.08233744 	1.04567439 	2 
2.01480474 	2.04502197 	0.22435715 	2.14521556 	1.47041037 	0.49934853 	2.12201415 	2 
1.40649448 	1.47838844 	0.16934098 	1.84277583 	1.00709741 	0.90704837 	1.94092863 	2 
0.78100032 	0.75861072 	0.77028684 	0.49985313 	0.81382971 	-0.56013898 	0.68757270 	2 
0.57823024 	0.59780931 	0.47827794 	0.55627845 	0.55172695 	1.21831024 	0.96021830 	2 
1.33088530 	1.24867215 	1.13000795 	0.85194715 	1.58425299 	1.07997163 	0.95818364 	2 
1.83952890 	1.78467683 	0.77875086 	1.48165376 	1.60278551 	0.97954312 	1.58486160 	2 
1.62301169 	1.66981869 	0.29206936 	1.70509804 	1.35921526 	-1.48195297 	1.75984311 	2 
1.60239100 	1.64684706 	0.29630137 	1.66447181 	1.43599284 	-0.49096967 	1.58079227 	2 
1.17623015 	1.17210005 	0.67718255 	1.22886831 	1.03886744 	-0.83615110 	1.60520829 	2 
1.38587379 	1.30227261 	1.09615184 	1.02799416 	1.33803524 	-1.36423213 	1.42615744 	2 
1.42024161 	1.60856101 	-0.50778111 	2.07750517 	1.08916999 	-0.00611946 	2.21764358 	2 
2.17633345 	2.02970755 	1.18079211 	2.13167348 	2.05021346 	1.38325243 	1.67438703 	2 
2.07323001 	1.90719219 	1.35853666 	1.85406089 	2.04756595 	0.87512408 	1.85750721 	2 
1.80516109 	1.86124893 	0.15241293 	2.14972959 	1.39363280 	-1.16071476 	2.11794481 	2 
1.34463242 	1.25632936 	1.15963204 	1.22661130 	1.42275533 	-0.38588554 	1.31221599 	2 
1.36181633 	1.32524424 	0.82953502 	1.45231259 	1.15006255 	-0.30807007 	1.31221599 	2 
1.28620714 	1.14147121 	1.50665711 	0.92191455 	1.59219550 	1.53023720 	0.95411430 	2 
1.20716118 	1.50136007 	-1.09179892 	2.34157569 	0.59938200 	0.81992165 	2.11591014 	2 
0.69508079 	0.83518282 	-0.26232435 	1.15212987 	0.54113694 	-0.00279401 	1.13723448 	2 
1.53365538 	1.55496054 	0.44442183 	1.60804648 	1.45982036 	-0.14844860 	1.68862971 	2 
1.42024161 	1.53964612 	-0.09727584 	1.85180388 	0.77676468 	-1.03501285 	2.12608348 	2 
1.14186234 	1.30227261 	-0.30887650 	1.45005558 	0.67086457 	-0.56346442 	1.75984311 	2 
1.33088530 	1.36353029 	0.42326177 	1.33269090 	1.12623503 	-1.00574891 	1.40174142 	2 
0.53698886 	0.52889442 	0.66025450 	0.20192742 	0.70528210 	0.34371760 	0.42713510 	2 
1.08000028 	0.99598422 	1.19348815 	0.59013365 	1.15271005 	-1.08555965 	0.87272755 	2 
1.58520710 	1.48604565 	1.16386405 	1.09344753 	1.67691558 	0.40424074 	1.22269057 	2 
1.48897723 	1.58558938 	0.02968455 	1.67124284 	1.11829252 	-0.22825934 	1.67031769 	2 
1.40993126 	1.42478797 	0.50367001 	1.39814428 	1.31420772 	-0.22094335 	1.50550952 	2 
1.36868989 	1.32524424 	0.87608716 	0.92191455 	1.39628030 	-0.76299126 	0.95818364 	2 
1.37556345 	1.23335773 	1.46433698 	1.18147104 	1.44923035 	-0.57011532 	1.61131230 	2 
0.95627616 	0.99598422 	0.38094163 	0.91288650 	0.83236223 	0.03112555 	1.05991707 	2 
1.75017259 	1.80764846 	0.17780501 	2.36188880 	1.33538774 	-0.29809373 	2.32344635 	2 
1.27246002 	1.27164378 	0.65602248 	1.18372805 	1.09976000 	-1.30503917 	0.98870367 	2 
1.23809221 	1.19507168 	0.89301522 	1.07990546 	1.35127275 	-0.97448971 	0.78523679 	2 
1.55771285 	1.65450427 	0.02545254 	1.52227999 	1.40951781 	-0.01476562 	1.13316515 	2 
1.47179332 	1.34055866 	1.37546471 	1.25143844 	1.70339061 	-1.05829098 	1.04974373 	2 
1.47523010 	1.57027496 	0.05084461 	1.42297142 	1.26655267 	1.98316312 	1.31221599 	2 
2.10416104 	2.06033639 	0.63063041 	2.10910335 	1.93901835 	0.64965875 	1.84733387 	2 
1.44773585 	1.44775960 	0.60947034 	1.77732245 	1.21889762 	-0.96584355 	1.53602955 	2 
1.41336804 	1.25632936 	1.55320926 	0.95351273 	1.69015310 	0.42153307 	0.69571137 	2 
1.47866688 	1.44775960 	0.76182281 	1.39137324 	1.47305788 	-0.40982876 	1.58079227 	2 
1.38931058 	1.27930099 	1.26120035 	1.35074701 	1.35127275 	-0.04070411 	1.13519981 	2 
1.78110362 	1.79233404 	0.42749378 	1.95111245 	1.58425299 	-0.42379564 	1.85547254 	2 
1.85327602 	1.79999125 	0.79144690 	1.54936415 	1.86224077 	1.46372825 	1.58689627 	2 
1.13155199 	1.19507168 	0.26244527 	0.97156883 	0.80588720 	-0.05400590 	1.22675991 	2 
0.45450612 	0.62843815 	-0.51624514 	0.30123599 	0.33992674 	0.38960877 	0.60008194 	2 
1.23121865 	1.08021353 	1.55320926 	0.79326481 	1.35656776 	-0.47633770 	1.01108502 	2 
0.39264406 	0.25323487 	1.49819309 	-0.59931217 	0.85618976 	-0.24222621 	-0.53729788 	2 
1.34119564 	1.24101494 	1.22311224 	1.08893351 	1.61602302 	0.32443001 	1.18810120 	2 
1.30682783 	1.41713076 	-0.05072370 	1.48165376 	0.88795979 	0.45944317 	1.41191476 	2 
1.07656350 	0.98832701 	1.19772016 	0.79100780 	1.13417754 	-0.95985774 	1.03957038 	2 
1.82578177 	1.89187777 	0.10586078 	1.99625271 	1.36186276 	-1.19064378 	1.58079227 	2 
0.92878191 	0.84284002 	1.18925613 	0.36668937 	1.14212004 	1.10790539 	0.51462585 	2 
1.18654049 	1.01895585 	1.68440166 	0.79100780 	1.31420772 	-0.57410586 	1.12706114 	2 
1.40649448 	1.34821587 	0.98188749 	1.16341493 	1.49953290 	-0.52688450 	1.10061045 	2 
0.18300041 	0.26089208 	-0.01686759 	0.57659157 	0.02487392 	0.50666452 	0.78727146 	2 
0.45106934 	0.59015210 	-0.27925241 	0.48856807 	0.36110676 	0.37630698 	0.78727146 	2 
0.24486247 	0.25323487 	0.47827794 	0.33283417 	0.39552429 	0.84586014 	0.89307424 	2 
0.18300041 	0.07711904 	1.18502412 	-0.34201269 	0.54643194 	-0.06664260 	0.06292940 	2 
0.86348307 	0.91941212 	0.31746144 	1.16567195 	0.83500973 	-0.11585922 	1.14537316 	2 
0.24829925 	0.45232232 	-0.77439794 	0.65784404 	-0.07308368 	-0.70512848 	0.95818364 	2 
0.25860959 	0.42169348 	-0.55010124 	0.45922690 	0.07252897 	-0.64859587 	0.69978071 	2 
0.47512680 	0.47529395 	0.59254229 	0.54950742 	0.56496446 	0.04575752 	1.04567439 	2 
-0.61089602 	-0.48951449 	-0.97330255 	-0.35329776 	-0.70054181 	1.06666984 	-0.02659603 	3 
-0.52497650 	-0.47420007 	-0.41044481 	-0.19756387 	-0.49138910 	2.21793970 	0.06496407 	3 
-0.51810293 	-0.46654286 	-0.38082072 	-0.54062983 	-0.48874160 	1.52624666 	-0.20564687 	3 
-0.90302242 	-0.94894708 	-0.24539630 	-0.91303697 	-0.77202438 	1.17640960 	-0.38062838 	3 
-1.04049366 	-0.88768940 	-1.84509724 	-0.70990580 	-1.27504989 	0.51265032 	-0.46811914 	3 
-1.25013731 	-1.09443406 	-2.29792264 	-0.78890125 	-1.51332513 	1.64197223 	-0.27075627 	3 
-1.17452812 	-1.09443406 	-1.58694445 	-1.02137359 	-1.42860505 	-0.98380096 	-0.56171390 	3 
-0.81022933 	-0.84174614 	-0.22000422 	-0.81598541 	-0.77202438 	0.47939585 	-0.82622084 	3 
-0.73805692 	-0.65031589 	-0.92675041 	-0.54740087 	-0.92028453 	-0.29277301 	-0.18733486 	3 
-1.39448211 	-1.24757826 	-2.55184343 	-0.70313476 	-1.61657774 	1.17175398 	-0.43556444 	3 
-1.03705688 	-1.01786196 	-0.90559034 	-0.82501346 	-1.10825722 	0.99417509 	-0.20564687 	3 
-0.97519482 	-0.79580288 	-1.95089757 	-0.50451762 	-1.27769739 	2.18934085 	-0.28092962 	3 
-0.88927529 	-0.73454520 	-1.59540847 	-0.49774659 	-1.12678974 	0.70220082 	-0.09780943 	3 
-1.26044765 	-1.16334895 	-1.87895335 	-0.92206502 	-1.49744012 	-0.24488657 	-0.82825550 	3 
-1.19858559 	-1.15569174 	-1.38803983 	-1.02363060 	-1.33329495 	0.23131748 	-0.29517230 	3 
-1.25701087 	-1.15569174 	-1.93396952 	-0.85435463 	-1.54509516 	1.40520038 	-0.38469772 	3 
-1.20545915 	-1.29352152 	-0.48238903 	-1.29898618 	-1.08442970 	-0.23491023 	-0.82418617 	3 
-0.93395345 	-0.63500147 	-2.66187577 	-0.52934477 	-1.35976998 	0.74809199 	-0.38266305 	3 
-1.06455113 	-0.79580288 	-2.65764376 	-0.41649412 	-1.53715266 	0.45079700 	-0.19954287 	3 
-1.15390744 	-1.02551917 	-1.89164939 	-0.73247593 	-1.49214511 	1.12253736 	-0.19954287 	3 
-0.79304542 	-0.68094473 	-1.20606327 	-0.40069503 	-1.00500462 	-0.41115894 	0.16873217 	3 
-0.97175804 	-0.94128987 	-0.87596625 	-0.62865334 	-1.18768230 	0.37963243 	-0.20361221 	3 
-0.96144769 	-0.88003219 	-1.24415139 	-0.81598541 	-1.08972470 	0.85650157 	-0.73669541 	3 
-0.78960864 	-0.75751683 	-0.64320553 	-0.66702256 	-0.76937688 	0.47806567 	-0.47218848 	3 
-1.27419477 	-1.35477920 	-0.64320553 	-1.39378072 	-1.23004235 	1.78762682 	-0.73059141 	3 
-0.94426379 	-1.07911964 	0.35131754 	-1.18162150 	-0.84085945 	-0.99710275 	-0.71634872 	3 
-0.82741323 	-0.74220241 	-1.04947879 	-0.69862074 	-0.95734957 	0.81393585 	-0.28092962 	3 
-0.92707988 	-0.84940335 	-1.12988703 	-0.47743347 	-1.11619973 	-0.04136920 	-0.14257214 	3 
-1.20202237 	-1.10209127 	-1.77315302 	-1.02137359 	-1.56362768 	0.42352833 	-0.56171390 	3 
-1.23982696 	-1.19397779 	-1.48537613 	-1.21547670 	-1.43919506 	-0.11918466 	-0.65123933 	3 
-1.31543615 	-1.19397779 	-2.20481836 	-0.68507866 	-1.47626009 	2.01841286 	-0.49863917 	3 
-1.13328675 	-1.11740569 	-1.07910288 	-1.04168670 	-1.09501971 	2.00511107 	-0.91981560 	3 
-1.22951662 	-1.21694942 	-1.23145535 	-1.21999072 	-1.31211493 	0.40490583 	-0.83029017 	3 
-1.18483847 	-1.13272011 	-1.41766392 	-1.11165410 	-1.31211493 	1.25555525 	-0.64920466 	3 
-1.38073499 	-1.22460663 	-2.58569953 	-0.79115827 	-1.63511025 	0.98552893 	-0.45387646 	3 
-1.39104533 	-1.52323781 	-0.50778111 	-1.46149111 	-1.15855977 	0.71350734 	-0.70210604 	3 
-1.23295340 	-1.18632058 	-1.50230419 	-0.99880346 	-1.45243257 	1.08728762 	-0.64310065 	3 
-1.41166602 	-1.40072246 	-1.61233653 	-1.09134099 	-1.63246275 	0.66628599 	-0.90557292 	3 
-1.15734422 	-1.15569174 	-1.00292664 	-1.01234553 	-1.32535244 	1.44710101 	-0.82622084 	3 
-0.90645920 	-0.83408893 	-1.08756690 	-0.61285425 	-0.96793958 	-1.35625106 	-0.46811914 	3 
-1.18140168 	-1.23226384 	-0.63474150 	-1.21547670 	-1.28034490 	0.83588380 	-1.18635720 	3 
-0.82053967 	-0.88003219 	-0.01686759 	-0.88595281 	-0.63964925 	0.85583648 	-0.53119387 	3 
-0.91333276 	-0.91831824 	-0.55433326 	-0.87692476 	-0.92557954 	0.76937485 	-0.50881251 	3 
-1.09891894 	-1.14037732 	-0.57126131 	-1.17485047 	-1.08178220 	1.00348634 	-0.55560990 	3 
-0.67275808 	-0.60437263 	-0.71514975 	-0.30138646 	-0.61582173 	1.65261366 	-0.18733486 	3 
-1.12984997 	-0.95660429 	-2.16673024 	-0.59931217 	-1.52391514 	0.24062873 	-0.45998047 	3 
-1.04393044 	-0.84940335 	-2.16673024 	-0.48646152 	-1.43654755 	0.79664352 	-0.11408678 	3 
-1.35324074 	-1.34712199 	-1.43035996 	-1.21999072 	-1.54509516 	0.31844420 	-0.91981560 	3 
-1.24326374 	-1.33180757 	-0.49085306 	-1.21773371 	-1.15855977 	2.54316844 	-0.91778093 	3 
-1.46321773 	-1.64575317 	-0.26232435 	-1.64656617 	-1.24857486 	0.84785541 	-1.24943193 	3 
-1.34636718 	-1.34712199 	-1.35418373 	-1.31478527 	-1.43390005 	1.12918825 	-0.73873008 	3 
-1.22951662 	-1.30117873 	-0.62204547 	-1.21321969 	-1.20356732 	0.18941684 	-0.82825550 	3 
-1.02330975 	-1.17866337 	0.35978157 	-1.12068216 	-0.80908942 	-0.06863787 	-0.56171390 	3 
-1.38417177 	-1.32415036 	-1.92127348 	-1.01234553 	-1.66423278 	0.76671450 	-0.64920466 	3 
-0.94082701 	-0.98723312 	-0.30041247 	-0.88595281 	-0.75084436 	0.28718500 	-0.80587415 	3 
-0.70368911 	-0.83408893 	0.63486242 	-1.05748579 	-0.35107146 	0.78001629 	-1.00527168 	3 
-0.70712589 	-0.78814567 	0.32169345 	-0.91303697 	-0.54169165 	1.18572086 	-0.91574626 	3 
-0.50779259 	-0.59671542 	0.58831028 	-0.69636372 	-0.34577646 	0.64500312 	-0.64513532 	3 
-0.76555117 	-0.68094473 	-0.96907054 	-0.49323256 	-0.92028453 	-0.26217890 	-0.36028170 	3 
-0.71743624 	-0.90300382 	1.07499178 	-1.25384592 	-0.27429388 	-0.58009166 	-1.17618386 	3 
-0.84803392 	-0.85706056 	-0.42737286 	-0.92432203 	-0.71377933 	1.17840487 	-0.73873008 	3 
-0.74836727 	-0.94894708 	1.13000795 	-1.45472007 	-0.32724394 	-0.93125890 	-1.34913070 	3 
-1.26044765 	-1.40837967 	-0.12689993 	-1.39829475 	-1.18768230 	0.23331275 	-1.18025319 	3 
-0.73805692 	-0.88003219 	0.69411060 	-1.00557450 	-0.44373405 	3.16303182 	-0.83029017 	3 
-0.85147070 	-0.83408893 	-0.60511741 	-0.95817722 	-0.79055690 	0.14552094 	-0.82825550 	3 
-0.91333276 	-1.04083359 	0.30899741 	-1.10939709 	-0.73495935 	-0.04602482 	-1.09479711 	3 
-1.24326374 	-1.28586431 	-0.84211015 	-1.10262605 	-1.22739484 	0.41554726 	-0.82418617 	3 
-0.56621787 	-0.68860194 	0.73219872 	-0.88595281 	-0.07043618 	3.06925421 	-0.71634872 	3 
-1.03362010 	-1.03317638 	-0.79979001 	-1.02363060 	-1.11884723 	-0.06797278 	-0.74076475 	3 
-0.87552817 	-0.93363266 	-0.10997188 	-0.87015372 	-0.75349187 	1.28814463 	-0.70210604 	3 
